pinx,sale_id,sale_price,sale_date,use_type,area,lot_sf,wfnt,bldg_grade,tot_sf,beds,baths,age,eff_age,longitude,latitude
..9126100480,2014..7902,749000,2014-03-25,sfr,15,3600,0,10,2110,4,2.5,0,0,-122.305959807099,47.6062984452627
..9126100485,2016..1838,520000,2016-01-20,townhouse,15,1807,0,8,1500,3,3.0,16,16,-122.305406729194,47.6063147996978
..9126100487,2014..24836,408000,2014-08-13,townhouse,15,1473,0,8,1500,3,3.0,14,14,-122.305241291831,47.6063101639328
..9126100520,2011..1032,210000,2011-01-22,sfr,15,1976,0,7,1290,3,1.0,111,111,-122.305297248926,47.6065442011407
..9126100520,2011..24789,272500,2011-12-22,sfr,15,1976,0,7,1290,3,1.0,111,111,-122.305297248926,47.6065442011407
..9126100522,2012..217,350000,2012-01-04,sfr,15,1629,0,8,1510,3,3.25,1,1,-122.305540658134,47.6065446429162
..9126100522,2016..8715,630000,2016-04-01,sfr,15,1629,0,8,1510,3,3.25,5,5,-122.305540658134,47.6065446429162
..9126100525,2011..6151,375000,2011-04-20,sfr,15,1876,0,8,1840,2,3.5,9,9,-122.3052911313,47.6066248644854
..9126100535,2016..26242,755000,2016-08-02,sfr,15,3600,0,8,1890,4,2.0,116,116,-122.30540639233,47.6067913129509
..9126100550,2014..14546,625000,2014-05-13,sfr,15,1846,0,8,1810,3,3.5,5,5,-122.305286768411,47.6070379877581
..9126100575,2013..35932,434765,2013-11-05,sfr,15,3600,0,6,1770,3,1.75,96,96,-122.305964310385,47.6057069868838
..9126100608,2015..3928,545000,2015-02-25,townhouse,15,1341,0,8,1880,4,3.5,8,8,-122.305547773749,47.6053041362988
..9126100611,2010..16424,436000,2010-08-25,townhouse,15,1607,0,8,1880,4,3.5,3,3,-122.305546725146,47.6053780196293
..9126100625,2010..11635,314900,2010-06-11,sfr,15,1883,0,7,860,3,1.0,49,5,-122.305300295517,47.6056238863002
..9126100710,2015..19108,450000,2015-06-14,sfr,15,2013,0,7,870,2,1.0,115,115,-122.305306867431,47.6045383999216
..9126100710,2016..23824,550000,2016-07-15,sfr,15,2013,0,7,870,2,1.0,116,116,-122.305306867431,47.6045383999216
..9126100711,2016..23758,725000,2016-07-14,townhouse,15,1584,0,9,1650,3,2.25,0,0,-122.305550335575,47.6045387738136
..9126100735,2013..11153,469950,2013-04-24,sfr,15,1649,0,8,1600,3,2.25,0,0,-122.305280715767,47.6049500651256
..9126100736,2013..15235,470000,2013-05-28,sfr,15,1948,0,8,1600,3,2.25,0,0,-122.305523805201,47.6049504259927
..9126100736,2015..3019,520000,2015-01-30,sfr,15,1948,0,8,1600,3,2.25,2,2,-122.305523805201,47.6049504259927
..9126100736,2015..3020,520000,2015-01-30,sfr,15,1948,0,8,1600,3,2.25,2,2,-122.305523805201,47.6049504259927
..9126100745,2013..20469,580000,2013-07-02,sfr,15,3198,0,8,1620,4,2.75,14,14,-122.304735093786,47.6050686003527
..9126100765,2015..22375,521000,2015-07-07,townhouse,15,1014,0,9,1320,3,1.75,0,0,-122.304834013318,47.6047023659335
..9126100766,2015..19411,510000,2015-06-13,townhouse,15,930,0,9,1350,3,1.75,0,0,-122.304702295681,47.6047007944371
..9126100767,2015..20876,574900,2015-06-23,townhouse,15,1654,0,9,1420,3,1.75,0,0,-122.304528100668,47.6047027123339
..9126100800,2015..42802,657000,2015-12-07,sfr,15,1965,0,7,1730,3,1.75,114,114,-122.30399770541,47.6047011415785
..9126100801,2016..1253,690000,2016-01-13,sfr,15,1633,0,8,1660,3,2.25,1,1,-122.304240914923,47.6047015265654
..9126100813,2014..27065,490000,2014-08-28,townhouse,15,1062,0,8,1620,3,2.25,0,0,-122.303912468447,47.6050605300628
..9126100814,2014..31018,515000,2014-10-08,townhouse,15,1020,0,8,1560,3,2.0,0,0,-122.303924679918,47.6049535338179
..9126100815,2014..39548,500000,2014-12-17,townhouse,15,1156,0,8,1560,3,2.0,0,0,-122.304054377321,47.6049537213297
..9126100816,2014..17185,589950,2014-06-17,townhouse,15,1903,0,8,1560,3,2.0,0,0,-122.304236827295,47.6049539907079
..9126100817,2014..27069,490000,2014-08-28,townhouse,15,828,0,8,1530,3,2.25,0,0,-122.303999634459,47.6050606478528
..9126100818,2014..27068,490000,2014-08-28,townhouse,15,828,0,8,1410,3,2.25,0,0,-122.304076002048,47.6050607624221
..9126100819,2014..27067,490000,2014-08-28,townhouse,15,828,0,8,1410,3,2.25,0,0,-122.304152369883,47.6050608771757
..9126100820,2014..27066,490000,2014-08-28,townhouse,15,1728,0,8,1520,3,2.5,0,0,-122.30427026742,47.6050610435252
..9126100820,2016..38726,590000,2016-11-03,townhouse,15,1728,0,8,1520,3,2.5,2,2,-122.30427026742,47.6050610435252
..9126100836,2010..6839,418000,2010-04-20,townhouse,15,1529,0,8,1740,3,3.25,9,9,-122.304776601102,47.6059451472938
..9126100840,2011..10931,356950,2011-06-15,townhouse,15,1620,0,8,1740,3,3.25,10,10,-122.304533942028,47.6058672914677
..9126100854,2015..2092,475000,2015-02-05,townhouse,15,1048,0,8,1320,3,2.25,0,0,-122.304829426726,47.6055410479473
..9126100854,2016..35825,624950,2016-10-10,townhouse,15,1048,0,8,1320,3,2.25,1,1,-122.304829426726,47.6055410479473
..9126100855,2015..3751,420000,2015-02-11,townhouse,15,981,0,8,1180,3,2.25,0,0,-122.304691970171,47.6055408346055
..9126100856,2015..4346,410000,2015-02-20,townhouse,15,1563,0,8,1180,3,2.25,0,0,-122.304519653566,47.6055405656864
..9126100860,2013..10420,515000,2013-04-22,sfr,15,1496,0,8,2340,4,2.75,113,113,-122.304799562902,47.6054589501154
..9126100861,2015..5227,557000,2015-03-06,sfr,15,2096,0,8,1710,3,3.5,7,7,-122.304556161078,47.605458575124
..9126100866,2016..27409,617000,2016-08-09,sfr,15,1800,0,7,1340,4,2.0,116,116,-122.304779789756,47.6053768713108
..9126100871,2015..22660,485206,2015-06-30,townhouse,15,1380,0,8,1310,3,2.0,8,8,-122.304780398407,47.6052359480027
..9126100872,2013..32743,395000,2013-10-02,townhouse,15,1379,0,8,1380,3,2.0,6,6,-122.304536814615,47.6052355915449
..9126100874,2016..26,689999,2016-01-05,townhouse,15,1543,0,8,1680,3,3.25,1,1,-122.304309455666,47.6053104059488
..9126100876,2016..240,636000,2016-01-08,townhouse,15,1324,0,8,1680,3,3.25,1,1,-122.304234657436,47.6053103275736
..9126100877,2015..44037,687000,2015-12-31,townhouse,15,1713,0,8,1680,3,3.25,0,0,-122.304155611756,47.6053102066467
..9126100884,2014..7793,404500,2014-03-28,townhouse,15,1905,0,8,1750,3,3.5,12,12,-122.303991482625,47.6055397285464
..9126100887,2016..20284,545010,2016-06-23,townhouse,15,1905,0,8,1630,3,3.5,14,14,-122.30423482166,47.6055347231834
..9126100975,2013..41027,500000,2013-12-03,sfr,15,3600,0,7,2200,4,2.75,113,0,-122.304656083288,47.6066253224848
..9126101089,2014..28530,575000,2014-09-18,townhouse,15,1140,0,9,1760,3,2.25,0,0,-122.303908707668,47.6073189304652
..9126101090,2014..14669,615000,2014-05-31,townhouse,15,1146,0,9,1760,3,2.25,0,0,-122.30401174444,47.6073191431172
..9126101091,2014..22836,599900,2014-08-01,townhouse,15,1146,0,9,1710,3,2.25,0,0,-122.304115076047,47.607319351718
..9126101092,2014..17476,619900,2014-06-24,townhouse,15,1956,0,9,1750,3,2.25,0,0,-122.304254887386,47.6073196322987
..9126101121,2012..14778,370000,2012-06-21,sfr,15,1619,0,8,1450,3,2.25,6,6,-122.304232592952,47.6076274846008
..9126101121,2015..8874,521500,2015-04-07,sfr,15,1619,0,8,1450,3,2.25,9,9,-122.304232592952,47.6076274846008
..9126101201,2014..28321,365000,2014-09-16,sfr,15,4800,0,6,680,2,1.0,97,97,-122.304656902256,47.6084099177212
..9126101235,2016..4096,672000,2016-02-16,sfr,15,5400,0,8,1580,3,1.75,116,116,-122.304111269452,47.6081705949055
..9126101261,2016..36472,620000,2016-10-18,sfr,15,5400,0,7,1120,2,1.0,116,116,-122.304108847102,47.6085374419154
..9126101356,2013..5230,375000,2013-03-07,sfr,15,3600,0,7,2010,3,1.5,109,0,-122.304229447037,47.6091945654083
..9126101356,2013..25885,625000,2013-08-12,sfr,15,3600,0,7,2010,3,1.5,109,0,-122.304229447037,47.6091945654083
..9126101395,2014..9697,435000,2014-04-21,sfr,15,3600,0,7,940,2,1.0,109,109,-122.304104559969,47.609648846877
..9126101426,2014..9832,380000,2014-04-18,sfr,15,3300,0,7,1440,3,1.0,114,114,-122.30451677225,47.6101976873599
..9126101542,2011..3208,463495,2011-03-08,sfr,15,2580,0,9,1900,2,1.5,12,12,-122.303505646512,47.6098543941573
..9126101585,2013..32597,380000,2013-09-26,sfr,15,2580,0,8,1050,2,1.5,20,20,-122.303422565874,47.6091514278397
..9126101590,2016..20521,467500,2016-06-22,sfr,15,5160,0,7,1580,4,2.0,116,116,-122.303063588081,47.6091913261431
..9126101600,2010..15674,237000,2010-08-09,sfr,15,2580,0,7,860,2,1.0,11,11,-122.303062999721,47.6093152158856
..9126101605,2010..22913,217500,2010-12-10,sfr,15,2580,0,7,1090,3,1.0,11,11,-122.3030626063,47.60939778964
..9126101645,2014..16133,558000,2014-06-10,sfr,15,3870,0,7,2180,4,2.0,114,114,-122.303421432451,47.6088615041854
..9126101675,2015..34087,350000,2015-10-02,sfr,15,3870,0,7,1800,2,1.0,111,111,-122.303423517752,47.6084543434798
..9126101730,2011..5973,195000,2011-04-13,sfr,15,2580,0,7,1010,3,2.0,111,1,-122.303067223779,47.608392484479
..9126101730,2013..8808,219000,2013-04-08,sfr,15,2580,0,7,1010,3,2.0,113,3,-122.303067223779,47.608392484479
..9126101936,2015..21506,525000,2015-07-07,sfr,15,2099,0,7,1210,2,1.75,109,109,-122.302247335882,47.6088455260951
..9126101975,2012..27802,311100,2012-10-24,sfr,15,3460,0,7,2020,4,2.5,12,12,-122.302413460617,47.6085578255207
..9126101980,2013..1654,160000,2013-01-30,sfr,15,3450,0,9,2130,3,3.25,0,0,-122.302414593395,47.6084755827439
..9126101980,2013..19381,663000,2013-06-21,sfr,15,3450,0,9,2130,3,3.25,0,0,-122.302414593395,47.6084755827439
..9126102020,2013..35446,302950,2013-10-29,sfr,15,3615,0,7,1020,3,1.0,113,113,-122.302398156932,47.6098084964744
..9126102025,2012..28923,283000,2012-10-26,sfr,15,3605,0,7,880,2,1.0,112,112,-122.302399088285,47.609726254343
..9184700075,2011..10900,330000,2011-06-21,sfr,14,4300,0,8,2160,3,2.25,103,0,-122.291133974426,47.6112699766388
..9184700125,2012..12309,455000,2012-05-30,sfr,14,5000,0,8,2300,5,2.5,103,103,-122.290743302461,47.6108035898273
..9184700390,2016..12969,1473000,2016-05-04,sfr,14,4500,0,9,2620,4,2.25,87,87,-122.286843704113,47.6106508204487
..9184700515,2013..17180,1100000,2013-06-11,sfr,14,4500,0,9,2620,3,2.25,84,84,-122.286391672131,47.6105221787777
..9184700535,2015..9946,1075000,2015-04-13,sfr,14,5000,0,9,2820,4,2.25,89,89,-122.286868735938,47.6097101408471
..9184700545,2010..163,1361270,2010-01-04,sfr,14,10000,0,9,4540,6,3.0,103,12,-122.286863382351,47.6099163269558
..9184700600,2014..37658,1210000,2014-12-01,sfr,14,6000,0,8,3270,4,2.25,105,105,-122.286397303515,47.6100485341341
..9184700635,2012..20515,815000,2012-08-06,sfr,14,6500,0,8,2050,4,1.5,102,102,-122.286411487751,47.6095195755367
..9184700690,2013..19199,1212500,2013-06-24,sfr,14,9000,0,10,4810,5,3.75,102,9,-122.28795973173,47.6101892417373
..9184700820,2012..34638,730000,2012-12-26,sfr,14,4500,0,9,3360,3,1.5,81,81,-122.288607277398,47.6102580340913
..9185700045,2011..22180,1900000,2011-11-15,sfr,14,7200,0,9,4120,4,4.75,70,70,-122.288617286927,47.6251582075745
..9185700100,2010..18351,2600000,2010-09-21,sfr,14,7200,0,11,6620,5,4.5,80,1,-122.28780646824,47.6251538450044
..9185700115,2012..18228,2850000,2012-07-23,sfr,14,8400,0,11,5900,4,4.75,82,25,-122.287250623804,47.6254948653348
..9185700125,2013..33311,2400000,2013-10-14,sfr,14,13800,0,10,4060,4,3.75,109,109,-122.287246905847,47.625747844008
..9185700190,2011..19897,3025000,2011-10-19,sfr,14,7200,0,12,4690,3,3.25,7,7,-122.287789213244,47.6263601835353
..9185700195,2011..8977,2800000,2011-05-11,sfr,14,10800,0,11,4930,7,4.0,111,111,-122.287237293019,47.6263981130097
..9185700200,2011..13276,2000000,2011-07-18,sfr,14,10800,0,10,3170,4,3.5,108,108,-122.287233656588,47.6266448331245
..9185700250,2013..14525,975000,2013-05-03,sfr,14,7200,0,9,4030,5,4.5,61,21,-122.289141297805,47.6273533643772
..9185700270,2015..29976,2200000,2015-08-28,sfr,14,7200,0,12,3860,4,3.5,15,15,-122.289147631821,47.6266954297685
..9185700285,2014..39624,2200000,2014-12-23,sfr,14,7200,0,10,3790,4,3.5,83,83,-122.288599732166,47.6263642121264
..9185700300,2015..17891,2883000,2015-06-12,sfr,14,7601,0,12,5230,4,3.75,6,6,-122.288590794736,47.6268530076754
..9185700310,2012..5181,2025000,2012-03-14,sfr,14,7200,0,10,4100,5,3.25,108,108,-122.288589889549,47.6271866295309
..9185700340,2014..1939,2440000,2014-01-28,sfr,14,16880,0,11,5790,6,5.0,103,103,-122.288545964084,47.6282940239657
..9185700356,2012..32675,1345000,2012-12-12,sfr,14,7800,0,9,4180,5,3.75,84,84,-122.287765193869,47.6285601968514
..9185700356,2015..9160,2045000,2015-04-02,sfr,14,7800,0,9,4180,5,3.75,87,87,-122.287765193869,47.6285601968514
..9185700375,2015..18817,1860000,2015-06-11,sfr,14,7200,0,9,2700,3,2.5,85,85,-122.287766558331,47.6283888576051
..9185700380,2013..2761,985000,2013-02-13,sfr,14,7200,0,9,3130,4,3.0,78,78,-122.287767865271,47.6282243723572
..9185700385,2016..25751,1925000,2016-07-28,sfr,14,7200,0,8,1750,3,3.0,86,86,-122.287769172859,47.6280598864301
..9185700390,2011..18493,1380000,2011-09-26,sfr,14,7200,0,9,2880,4,2.25,76,76,-122.287770479821,47.6278954009525
..9185700415,2015..43377,2043000,2015-12-15,sfr,14,7200,0,10,4370,5,3.5,108,108,-122.287216965988,47.6280566498466
..9185700440,2014..22577,2400000,2014-07-28,sfr,14,7200,0,10,5860,4,3.5,107,107,-122.287211135415,47.6287145893083
..9185700480,2010..2591,2490000,2010-02-25,sfr,14,8400,0,10,5290,5,4.25,106,106,-122.286450387151,47.627572379372
..9185700485,2015..8030,2538000,2015-04-01,sfr,14,6000,0,10,4350,4,3.5,107,107,-122.286448807964,47.6277369263482
..9185700540,2011..24955,1147500,2011-12-20,sfr,14,7200,0,10,2850,3,2.0,81,81,-122.286433772339,47.6292586691716
..9185700545,2012..12634,2150000,2012-06-04,sfr,14,7200,0,10,4480,6,4.5,100,100,-122.286435439476,47.6290941841298
..9185700555,2011..13636,2000000,2011-07-22,sfr,14,7200,0,11,4190,3,3.5,75,20,-122.286438774297,47.6287652121304
..9187200045,2015..12610,625000,2015-05-04,sfr,15,5000,0,8,2120,4,1.5,115,115,-122.295660040187,47.6024433877148
..9187200090,2011..17582,539000,2011-09-21,sfr,15,5001,0,8,3510,5,3.75,111,111,-122.296305634727,47.6032672151407
..9187200095,2016..11827,765000,2016-04-28,townhouse,15,2521,0,9,2500,3,1.0,116,1,-122.296305164387,47.6031641382525
..9187200097,2016..9519,822000,2016-04-12,townhouse,15,2982,0,9,2500,3,1.0,116,1,-122.296306939739,47.603088741505
..9187200105,2015..32361,640000,2015-09-17,sfr,15,4500,0,7,1440,3,2.25,112,112,-122.296306583434,47.602986187243
..9187200190,2012..12067,657000,2012-05-22,sfr,15,4000,0,8,1790,3,1.5,108,108,-122.295253246084,47.6029497068147
..9187200190,2016..22120,925000,2016-06-20,sfr,15,4000,0,8,1790,3,1.5,112,112,-122.295253246084,47.6029497068147
..9187200228,2015..5900,448175,2015-03-13,townhouse,15,1339,0,8,1370,3,2.0,9,9,-122.295352235158,47.6021349993134
..9187200232,2013..7360,366000,2013-03-27,townhouse,15,1117,0,8,1370,3,2.0,7,7,-122.295153061407,47.6020669773753
..9187200236,2014..2321,332500,2014-02-03,townhouse,15,1287,0,8,1370,2,2.0,8,8,-122.295352789839,47.6019965700689
..9187200240,2016..31257,720000,2016-08-31,sfr,15,3300,0,7,940,3,2.0,92,92,-122.294603810757,47.6034237178008
..9187200245,2014..40208,441000,2014-12-31,sfr,15,3300,0,7,1980,3,2.0,95,95,-122.294604226455,47.6033322892013
..9187200270,2010..20985,672000,2010-11-04,sfr,15,5000,0,9,3240,3,3.5,14,14,-122.294605432347,47.6028510761915
..9187200275,2015..10992,905000,2015-04-20,sfr,15,5000,0,8,2240,4,2.25,115,1,-122.294605864015,47.6027142050809
..9187200280,2010..19079,600000,2010-10-06,sfr,15,5000,0,8,2120,4,1.75,93,93,-122.294606295023,47.6025773346513
..9187200285,2014..12347,823000,2014-05-05,sfr,15,5000,0,9,2920,6,1.75,106,106,-122.29460672596,47.6024404630789
..9187200310,2015..31295,1220000,2015-09-14,sfr,15,5750,0,9,3930,5,1.5,109,109,-122.294088449421,47.6033997530787
..9187200320,2012..17308,640000,2012-07-18,sfr,15,5750,0,8,1890,4,1.0,106,106,-122.294087332469,47.6031247241968
..9187200340,2014..10708,635000,2014-04-24,sfr,15,5750,0,7,2280,4,2.0,114,55,-122.294091785344,47.6025761800411
..9187200345,2014..22334,599000,2014-07-09,sfr,15,5750,0,7,2580,7,2.5,113,113,-122.294092901516,47.6024393262962
..9209900005,2011..3062,502000,2011-03-01,sfr,15,5278,0,8,2740,3,1.5,105,105,-122.291253126468,47.6246897013243
..9209900025,2011..18634,500000,2011-09-30,sfr,15,3233,0,7,1910,2,1.75,81,29,-122.291341708555,47.6244566204026
..9209900035,2012..9940,549000,2012-05-08,sfr,15,3204,0,8,1490,3,2.5,24,24,-122.291669002295,47.6243489002798
..9209900070,2012..16846,495000,2012-07-12,sfr,15,3200,0,7,1880,4,2.5,101,1,-122.291673502143,47.6240186271408
..9209900076,2014..14524,970000,2014-05-28,sfr,15,4000,0,10,2780,4,2.5,0,0,-122.291641095165,47.623894551309
..9209900085,2016..11523,950000,2016-04-27,sfr,15,5500,0,8,2770,3,2.25,111,29,-122.292290901964,47.6248051886276
..9209900150,2016..39690,608000,2016-11-14,sfr,15,4400,0,7,1320,3,1.0,74,74,-122.29280835894,47.6240260470852
..9209900155,2015..39647,706150,2015-11-09,sfr,15,4400,0,7,1880,3,1.75,110,110,-122.29280679479,47.6241357867223
..9209900160,2010..762,455000,2010-01-13,sfr,15,4400,0,7,1360,2,1.75,100,100,-122.292805228668,47.6242455266741
..9209900190,2012..11777,472650,2012-05-24,sfr,15,4432,0,8,1490,3,2.0,58,7,-122.293371780839,47.6247792154936
..9209900200,2011..10503,399000,2011-06-16,sfr,15,5570,0,8,2600,4,3.0,57,5,-122.293432502962,47.6244860161824
..9209900210,2011..11144,575000,2011-06-24,sfr,15,4065,0,8,3070,5,3.75,57,1,-122.293435233693,47.6243563341884
..9209900215,2012..9324,461200,2012-05-03,sfr,15,4080,0,7,1680,1,1.0,110,36,-122.293437513694,47.6242470152061
..9209900230,2011..21201,455000,2011-11-10,sfr,15,4128,0,8,1500,3,2.0,104,104,-122.293341322427,47.6238641199862
..9209900255,2011..1982,435900,2011-01-25,sfr,15,4187,0,8,1360,3,1.0,108,108,-122.293454980664,47.623409784838
..9209900270,2015..1991,515000,2015-02-05,sfr,15,4228,0,7,1060,2,1.0,109,109,-122.293461827435,47.6230810631509
..9209900280,2016..23823,1125000,2016-07-19,sfr,15,3937,0,9,1880,3,3.0,11,11,-122.293586048162,47.6227007601476
..9209900284,2016..10382,435950,2016-04-21,sfr,15,2138,0,7,840,1,1.0,72,72,-122.293367204413,47.6227523228148
..9209900295,2013..7062,438000,2013-03-21,sfr,15,4400,0,7,1860,4,2.0,32,32,-122.292309070334,47.6235122987306
..9209900295,2016..7116,370000,2016-03-04,sfr,15,4400,0,7,1860,4,2.0,35,35,-122.292309070334,47.6235122987306
..9209900310,2012..23447,710000,2012-09-13,sfr,15,4400,0,9,3120,3,2.0,107,7,-122.292313676753,47.6231836627433
..9209900315,2014..24219,350000,2014-08-11,sfr,15,4400,0,6,1320,3,1.5,105,105,-122.292315214005,47.6230741179047
..9209900335,2014..12357,463000,2014-05-09,sfr,15,4400,0,7,1150,2,1.0,109,109,-122.29232136449,47.6226359355748
..9209900355,2014..8758,347500,2014-04-10,townhouse,15,2667,0,7,1280,3,1.75,70,70,-122.292907499818,47.6227516602381
..9209900355,2016..40893,570000,2016-11-14,townhouse,15,2667,0,7,1280,3,1.75,72,72,-122.292907499818,47.6227516602381
..9209900410,2015..30530,1075000,2015-09-03,sfr,15,3750,0,9,2290,3,2.5,0,0,-122.291649252187,47.6231870247103
..9209900415,2013..38670,435000,2013-12-05,sfr,15,4850,0,6,1230,4,2.0,72,72,-122.291590061888,47.6232928803272
..9209900445,2016..36182,440000,2016-10-13,sfr,15,2800,0,7,740,2,1.0,107,107,-122.291375084868,47.6228485513648
..9209900460,2016..35018,450000,2016-09-27,sfr,15,4092,0,6,700,2,1.0,85,85,-122.291546503605,47.6226856652492
..9209900645,2011..25163,340000,2011-12-27,sfr,15,2160,0,7,820,2,1.0,110,110,-122.293591631178,47.6221340743297
..9209900650,2013..34542,882000,2013-10-25,sfr,15,4360,0,10,2700,3,2.25,0,0,-122.293483783257,47.6220240050255
..9209900665,2016..24471,775000,2016-07-25,sfr,15,4400,0,7,1530,2,2.5,11,11,-122.293490618431,47.6216956782077
..9209900670,2014..26734,1025000,2014-08-25,sfr,15,4305,0,9,2900,5,2.75,0,0,-122.293608972606,47.6215322260997
..9209900672,2014..26378,1050000,2014-08-25,sfr,15,4167,0,8,2530,4,2.5,0,0,-122.293391166016,47.6215376310659
..9363600005,2012..13090,643500,2012-05-15,sfr,15,5000,0,8,2230,3,2.25,60,22,-122.29193941854,47.6033440037878
..9363600005,2012..13093,643500,2012-05-15,sfr,15,5000,0,8,2230,3,2.25,60,22,-122.29193941854,47.6033440037878
..9363600010,2016..28649,780000,2016-08-10,sfr,15,5000,0,9,2610,3,2.5,26,26,-122.291936865428,47.6034809642279
..9363600085,2010..7544,900000,2010-04-20,sfr,15,3250,0,9,2990,5,3.0,1,1,-122.292907491089,47.6040367250856
..9363600085,2013..18442,969900,2013-06-20,sfr,15,3250,0,9,2990,5,3.0,4,4,-122.292907491089,47.6040367250856
..9363600125,2013..31091,604000,2013-09-24,sfr,15,5000,0,7,2420,4,2.75,113,113,-122.293072636366,47.6044088105654
..9363600125,2015..35003,735000,2015-10-06,sfr,15,5000,0,7,2420,4,2.75,115,115,-122.293072636366,47.6044088105654
..9363600185,2010..22330,450000,2010-11-29,sfr,15,3200,0,7,1990,4,1.0,96,96,-122.291921484884,47.6043056513418
..9363600205,2012..7602,595000,2012-04-15,sfr,15,5000,0,8,1760,3,2.0,96,96,-122.291910798013,47.6048787548953
..9363600250,2011..2195,734500,2011-02-18,sfr,15,5000,0,9,2280,3,2.5,1,1,-122.291900047414,47.605454486743
..9363600250,2016..38450,1085000,2016-11-03,sfr,15,5000,0,9,2280,3,2.5,6,6,-122.291900047414,47.605454486743
..9363600265,2015..39445,407000,2015-11-18,sfr,15,4200,0,7,960,2,1.0,104,104,-122.292053736939,47.6059519807012
..9363600280,2011..5438,550000,2011-04-07,sfr,15,3300,0,8,1940,3,1.5,99,99,-122.292296105271,47.6058923490022
..9363600281,2015..30004,720000,2015-08-26,sfr,15,3300,0,7,2280,3,1.75,103,103,-122.292297811708,47.6058019122524
